0.0246	0
0.0491	0.00771
0.0737	0.0128
0.0983	-0.0719
0.123	0.0291
0.147	-0.226
0.172	0.154
0.197	-0.211
0.221	0.0564
0.246	0.000667
0.27	-0.186
0.295	0.126
0.319	-0.286
0.344	0.178
0.369	-0.156
0.393	0.0209
0.418	0.0111
0.442	-0.156
0.467	0.0908
0.491	-0.211
0.516	0.189
0.541	-0.149
0.565	0.0229
0.59	0.0237
0.614	-0.157
0.639	0.168
0.663	-0.143
0.688	0.142
0.713	-0.075
0.737	-0.0315
0.762	0.0441
0.786	-0.105
0.811	0.0954
0.835	-0.114
0.86	0.0294
0.885	-0.041
0.909	-0.0305
0.934	0.0395
0.958	-0.0573
0.983	0.00472
1.01	-0.0745
1.03	0.00422
1.06	-0.0287
1.08	0.0218
1.11	-0.0211
1.13	-0.047
1.15	-0.0257
1.18	-0.0454
1.2	0.0514
1.23	-0.0443
1.25	-0.0178
1.28	-0.0642
1.3	-0.0269
1.33	0.00161
1.35	-0.0222
1.38	-0.0125
1.4	-0.0404
1.43	-0.00511
1.45	-0.0414
1.47	-0.00233
1.5	-0.0247
1.52	-0.0542
1.55	-0.0295
1.57	-0.0353
1.6	0.000932
1.62	-0.0255
1.65	-0.0139
1.67	-0.0553
1.7	-0.0353
1.72	-0.0028
1.74	-0.0223
1.77	-0.0209
1.79	-0.0432
1.82	-0.0264
1.84	-0.0482
1.87	-0.0154
1.89	-0.0216
1.92	-0.0342
1.94	-0.027
1.97	-0.027
1.99	0.00643
2.01	-0.0242
2.04	-0.00452
2.06	-0.0264
2.09	-0.0407
2.11	-0.00388
2.14	-0.00249
2.16	-0.0194
2.19	-0.0271
2.21	-0.0104
2.24	-0.0267
2.26	-0.00179
2.29	-0.0273
2.31	-0.016
2.33	-0.0305
2.36	-0.0294
2.38	-0.0232
2.41	-0.022
2.43	-0.0239
2.46	-0.0389
2.48	-0.0249
2.51	-0.0266
2.53	-0.0286
2.56	-0.00353
2.58	-0.0405
2.6	-0.016
2.63	-0.0184
2.65	-0.0165
2.68	-0.00235
2.7	-0.0353
2.73	-0.0304
2.75	-0.0195
