200103	953.5	721.5
200203	953.5043	721.50296
200303	953.51641	721.50832
200403	953.42709	721.941
200503	953.53126	721.397
200603	953.27653	721.603
200703	953.65654	721.773
200803	953.2898	721.187
200903	953.55494	721.82
201003	953.50274	721.329
201103	953.3138	721.652
201203	953.62613	721.709
201303	953.21383	721.367
201403	953.67737	721.765
201503	953.3413	721.314
201603	953.51907	721.648
201703	953.51425	721.5558
201803	953.34712	721.511
201903	953.59071	721.707
202003	953.28989	721.34
202103	953.69081	721.654
202203	953.348	721.396
202303	953.52359	721.5775
202403	953.52116	721.5799
202503	953.33936	721.4548
202603	953.66437	721.655
202703	953.36067	721.372
202803	953.64217	721.617
202903	953.42208	721.50721
203003	953.46972	721.5421
203103	953.5448	721.604
203203	953.39344	721.4271
203303	953.59683	721.5868
203403	953.38514	721.49611
203503	953.52706	721.5812
203603	953.45684	721.5809
203703	953.46855	721.50781
203803	953.53561	721.5359
203903	953.44142	721.5192
204003	953.50515	721.5601
204103	953.42599	721.5694
204203	953.50061	721.5659
204303	953.47198	721.4811
204403	953.5216	721.5327
204503	953.48025	721.50243
204603	953.45538	721.5438
204703	953.47172	721.5524
204803	953.45845	721.4727
204903	953.55169	721.5311
205003	953.45915	721.4879
205103	953.48341	721.56
205203	953.43291	721.5477
205303	953.46937	721.5232
205403	953.49757	721.5275
205503	953.47527	721.5127
205603	953.48773	721.5492
205703	953.45666	721.5492
205803	953.49133	721.553
205903	953.45906	721.5262
206003	953.50168	721.5439
206103	953.47249	721.5501
206203	953.44294	721.5554
206303	953.4677	721.5581
206403	953.46119	721.5232
206503	953.50275	721.5319
206603	953.47405	721.49491
206703	953.48618	721.55
206803	953.44558	721.5285
206903	953.46789	721.5235
207003	953.49405	721.527
207103	953.47595	721.50087
207203	953.47545	721.5249
207303	953.45383	721.5281
207403	953.47	721.5392
207503	953.44918	721.5182
207603	953.48684	721.5162
207703	953.48171	721.5359
207803	953.46595	721.5433
207903	953.47587	721.5478
208003	953.47074	721.5448
208103	953.50583	721.5379
208203	953.4747	721.5374
208303	953.49711	721.5527
208403	953.4773	721.5485
208503	953.45695	721.5485
208603	953.49823	721.5402
208703	953.49768	721.5156
208803	953.48277	721.5245
208903	953.47607	721.5427
209003	953.48741	721.5429
209103	953.47696	721.5213
209203	953.49427	721.5114
209303	953.47321	721.5261
209403	953.48725	721.5245
209503	953.46672	721.5336
209603	953.46998	721.5273
209703	953.47536	721.50925
209803	953.47856	721.5229
209903	953.47882	721.5442
210003	953.4602	721.5332
210103	953.47611	721.5407
210203	953.47728	721.5316
210303	953.47414	721.5295
210403	953.49908	721.54
210503	953.46329	721.5605
210603	953.48136	721.5477
210703	953.48302	721.536
210803	953.48546	721.5199
210903	953.50031	721.5298
211003	953.46621	721.5403
211103	953.46818	721.5267
211203	953.47662	721.5231
