0.0167	0
0.0334	-0.00638
0.0501	-0.00721
0.0667	-0.00138
0.0834	0.0014
0.1	0.00117
0.117	-0.000987
0.133	-0.00221
0.15	-0.00423
0.167	-0.00147
0.184	-0.00314
0.2	-0.00453
0.217	0.00179
0.234	-0.00419
0.25	-0.00155
0.267	0.00214
0.284	-0.000832
0.3	-0.384
0.317	0.412
0.334	-0.285
0.35	-0.583
0.367	0.585
0.384	0.153
0.4	-0.461
0.417	-0.295
0.434	0.222
0.45	0.328
0.467	-0.285
0.484	-0.278
0.501	-0.0596
0.517	-0.0628
0.534	0.273
0.551	-0.303
0.567	-0.31
0.584	0.374
0.601	-0.0305
0.617	-0.208
0.634	-0.000551
0.651	-0.012
0.667	0.0303
0.684	-0.104
0.701	-0.0656
0.717	0.0188
0.734	0.0261
0.751	0.0691
0.767	-0.188
0.784	-0.00435
0.801	0.145
0.817	-0.17
0.834	-0.0398
0.851	0.0826
0.868	-0.0814
0.884	0.0033
0.901	0.053
0.918	-0.00739
0.934	-0.132
0.951	-0.0361
0.968	0.0788
0.984	-0.139
1	-0.0481
1.02	0.0586
1.03	0.0179
1.05	0.0063
1.07	-0.0441
1.08	-0.0483
1.1	-0.0304
1.12	-0.0403
1.13	0.0455
1.15	-0.0237
1.17	-0.0535
1.18	0.0123
1.2	0.0545
1.22	-0.0419
1.23	-0.124
1.25	0.0183
1.27	0.0697
1.28	-0.0444
1.3	-0.0303
1.32	0.0355
1.33	0.00888
1.35	-0.0515
1.37	-0.0166
1.38	0.00582
1.4	-0.0563
1.42	-0.0194
1.43	0.0121
1.45	0.0131
1.47	-0.0454
1.48	-0.0134
1.5	-0.00271
1.52	-0.0375
1.53	-0.0353
1.55	0.0104
1.57	0.00283
1.58	-0.0255
1.6	-0.0301
1.62	0.0135
1.63	-0.0286
1.65	-0.0479
1.67	-0.0138
1.69	0.000689
1.7	-0.0224
1.72	-0.00889
1.74	0.0032
1.75	-0.0364
1.77	-0.02
1.79	0.00362
1.8	-0.0238
1.82	-0.0545
1.84	-0.00161
1.85	0.0253
1.87	-0.00657
1.89	-0.0471
1.9	0.012
1.92	-0.00252
1.94	-0.0518
1.95	-0.0388
1.97	0.0163
1.99	0.0205
2	-0.0337
2.02	-0.0177
2.04	0.0112
2.05	-0.0199
2.07	-0.0346
2.09	-0.000393
2.1	-0.00128
2.12	-0.0153
2.14	-0.00403
2.15	0.00135
2.17	-0.0162
2.19	-0.0261
2.2	9.52e-05
2.22	-0.00477
2.24	-0.0299
2.25	-0.00776
2.27	0.0223
2.29	-0.00124
2.3	-0.0409
2.32	-0.0114
2.34	0.00546
2.35	-0.0248
2.37	-0.0208
2.39	0.0156
2.4	0.0121
2.42	-0.0314
2.44	-0.0153
2.45	-0.00631
2.47	-0.00872
2.49	-0.0222
2.5	-0.0166
2.52	-0.00946
2.54	0.000901
2.55	-0.00692
2.57	-0.00558
2.59	-0.0174
2.6	-0.0221
2.62	-0.0171
2.64	-0.00475
2.65	-0.0118
2.67	-0.00733
2.69	0.00613
2.7	-0.0143
2.72	-0.0221
2.74	-0.0118
2.75	-0.00596
2.77	-0.0136
2.79	-0.015
2.8	0.00539
2.82	0.00489
2.84	-0.0227
2.85	-0.00993
2.87	-0.00555
2.89	-0.0163
2.9	-0.0179
2.92	-0.00541
2.94	-0.0127
2.95	-0.0128
2.97	-0.0112
2.99	-0.00557
3	-0.0205
3.02	-0.0245
3.04	-0.0049
3.05	-0.00235
3.07	-0.0173
3.09	-0.00372
3.1	0.00961
3.12	-0.00497
3.14	-0.0313
3.15	-0.00773
3.17	-0.00239
3.19	-0.0163
3.2	-0.0141
3.22	-0.00071
3.24	-0.00949
3.25	-0.026
3.27	-0.0173
3.29	-0.00784
3.3	-0.0236
3.32	-0.0196
3.34	-0.00967
3.35	-0.00915
3.37	-0.0133
3.39	-0.0137
3.4	-0.0157
3.42	-0.02
3.44	-0.0214
3.45	-0.00982
3.47	-0.011
3.49	-0.0136
3.5	-0.00787
