0.0246	0
0.0491	-0.00548
0.0737	0.00365
0.0983	-0.000809
0.123	0.00282
0.147	-0.00349
0.172	-0.00378
0.197	0.0026
0.221	-0.00807
0.246	0.000697
0.27	0.0105
0.295	-0.00172
0.319	0.00382
0.344	-0.00101
0.369	6.38e-05
0.393	0.00985
0.418	-0.0039
0.442	0.00156
0.467	0.00356
0.491	-0.00455
0.516	0.0027
0.541	-0.0115
0.565	0.00598
0.59	0.000834
0.614	-0.0104
0.639	0.000769
0.663	0.00266
0.688	0.00991
0.713	-0.0716
0.737	-0.214
0.762	0.117
0.786	0.097
0.811	-0.0125
0.835	-0.0878
0.86	-0.0837
0.885	0.119
0.909	-0.116
0.934	-0.0191
0.958	0.0576
0.983	0.00701
1.01	0.00701
1.03	0.00701
1.06	0.00701
1.08	0.0339
1.11	0.0169
1.13	-0.04
1.15	-0.0228
1.18	-0.0447
1.2	0.0167
1.23	0.0216
1.25	-0.0359
1.28	0.018
1.3	-0.0527
1.33	-0.000458
1.35	-0.00351
1.38	-0.00598
1.4	0.0183
1.43	-0.0216
1.45	-0.0264
1.47	-0.0237
1.5	-0.00254
1.52	-0.00415
1.55	4.49e-05
1.57	-0.0273
1.6	-0.0153
1.62	0.00141
1.65	-0.0178
1.67	0.0184
1.7	-0.0253
1.72	-0.0185
1.74	-0.0112
1.77	-0.0253
1.79	0.0148
1.82	-0.00519
1.84	-0.0154
1.87	-0.0218
1.89	-0.0244
1.92	-0.015
1.94	0.00343
1.97	-0.0193
1.99	-0.0133
2.01	-0.0143
2.04	-0.0125
2.06	0.00692
2.09	-0.00964
2.11	-0.00222
2.14	-0.0128
2.16	-0.0154
2.19	-0.00519
2.21	-0.0179
2.24	-0.00244
2.26	-0.0156
2.29	-0.0137
2.31	-0.0136
2.33	-0.00382
