0.0167	0
0.0334	0.0029
0.0501	0.000344
0.0667	0.00243
0.0834	6.96e-05
0.1	0.00837
0.117	0.00323
0.133	0.00446
0.15	0.00372
0.167	-0.000862
0.184	-0.0016
0.2	-0.00238
0.217	0.00168
0.234	0.000414
0.25	-0.00251
0.267	-0.00469
0.284	-0.00452
0.3	-0.00426
0.317	-0.0019
0.334	-0.000129
0.35	0.00279
0.367	0.00378
0.384	0.00417
0.4	0.00867
0.417	-0.224
0.434	0.325
0.45	-0.232
0.467	-0.472
0.484	0.576
0.501	0.223
0.517	-0.551
0.534	-0.301
0.551	0.313
0.567	0.264
0.584	-0.297
0.601	-0.179
0.617	0.0169
0.634	-0.00565
0.651	0.285
0.667	-0.241
0.684	-0.282
0.701	0.349
0.717	-0.00907
0.734	-0.253
0.751	0.0706
0.767	0.0549
0.784	-0.0425
0.801	-0.0332
0.817	-0.0163
0.834	-0.0495
0.851	0.0554
0.868	0.0994
0.884	-0.169
0.901	-0.0976
0.918	0.171
0.934	-0.0698
0.951	-0.108
0.968	0.00337
0.984	-0.0179
1	0.0767
1.02	0.00462
1.03	-0.105
1.05	-0.0439
1.07	0.102
1.08	0.0193
1.1	-0.225
1.12	0.0234
1.13	0.0961
1.15	-0.0099
1.17	-0.0244
1.18	0.0157
1.2	-0.0324
1.22	-0.0287
1.23	-0.00993
1.25	0.0121
1.27	-0.0456
1.28	-0.056
1.3	0.0677
1.32	0.0669
1.33	-0.0348
1.35	-0.106
1.37	0.00934
1.38	0.0856
1.4	-0.0496
1.42	-0.0334
1.43	-0.0018
1.45	0.0274
1.47	0.00384
1.48	-0.00561
1.5	-0.0128
1.52	-0.0391
1.53	0.00502
1.55	0.00749
1.57	0.0106
1.58	0.00277
1.6	-0.000384
1.62	-0.0159
1.63	-0.0098
1.65	-0.000979
1.67	-0.00393
1.69	-0.00408
1.7	-0.0144
1.72	0.0122
1.74	-0.00192
1.75	0.00915
1.77	-0.0304
1.79	-0.0191
1.8	-0.0061
1.82	0.00344
1.84	0.0208
1.85	0.00154
1.87	0.0137
1.89	0.00385
1.9	0.0127
1.92	-0.0218
1.94	-0.0177
1.95	0.0124
1.97	0.0173
1.99	0.000246
2	-0.0071
2.02	0.0201
2.04	0.0037
2.05	-0.0237
2.07	-0.0233
2.09	0.0125
2.1	0.0215
2.12	-0.0312
2.14	0.00586
2.15	0.0152
2.17	-0.00322
2.19	-0.0308
2.2	-0.0075
2.22	0.000809
2.24	-0.00445
2.25	0.000749
2.27	-0.00589
2.29	-0.00236
2.3	-0.00672
2.32	-0.00327
2.34	-0.0158
2.35	-0.0236
2.37	-0.0048
2.39	0.0191
2.4	-0.00135
2.42	-0.00957
2.44	0.00341
2.45	0.00478
2.47	-0.0185
2.49	-0.0107
2.5	0.00802
2.52	-0.00111
2.54	-0.00742
2.55	-0.00781
2.57	0.00422
2.59	-0.00577
2.6	-0.0141
2.62	-0.0137
2.64	-0.00601
2.65	-0.00351
2.67	-0.00458
2.69	-0.0077
2.7	-0.0134
2.72	-0.00347
2.74	-0.0043
2.75	-0.00665
2.77	-0.0123
2.79	0.00232
2.8	0.0104
2.82	-0.00018
2.84	-0.00304
2.85	-0.00569
2.87	0.00366
2.89	-0.00915
2.9	-0.01
2.92	0.00802
2.94	-0.000471
2.95	0.00366
2.97	-0.00342
2.99	-0.000886
3	-0.00504
