0.0246	0
0.0491	-0.00444
0.0737	0.0112
0.0983	-0.54
0.123	0.451
0.147	-0.401
0.172	-0.00597
0.197	0.0361
0.221	-0.211
0.246	0.215
0.27	-0.279
0.295	0.0718
0.319	-0.163
0.344	-0.106
0.369	0.132
0.393	-0.182
0.418	0.176
0.442	-0.214
0.467	-0.0496
0.491	0.035
0.516	-0.143
0.541	0.231
0.565	-0.202
0.59	0.0639
0.614	-0.0788
0.639	-0.118
0.663	0.17
0.688	-0.12
0.713	0.103
0.737	-0.0994
0.762	-0.0485
0.786	0.0628
0.811	-0.0697
0.835	0.0656
0.86	-0.0463
0.885	-0.0327
0.909	-0.0161
0.934	-0.00981
0.958	0.0124
0.983	0.0116
1.01	-0.032
1.03	-0.0268
1.06	0.0146
1.08	-0.019
1.11	0.0369
1.13	-0.0288
1.15	-0.0261
1.18	-0.00613
1.2	-0.0338
1.23	0.0461
1.25	-0.0205
1.28	-0.0242
1.3	-0.0173
1.33	-0.0119
1.35	0.0092
1.38	0.00924
1.4	0.00498
1.43	-0.0184
1.45	-0.0116
1.47	0.00109
1.5	0.0313
1.52	-0.014
1.55	-0.0176
1.57	-0.00512
1.6	-0.0277
1.62	0.0325
1.65	-0.00543
1.67	-0.00345
1.7	-0.0141
1.72	-0.0184
1.74	0.0122
1.77	-0.0138
1.79	-0.0104
1.82	-0.0203
1.84	-0.0186
1.87	-0.00326
1.89	0.000846
1.92	0.00512
1.94	-0.0196
1.97	-0.0217
1.99	-0.0109
2.01	0.00839
2.04	0.000128
2.06	-0.00129
2.09	-0.0153
2.11	-0.0204
2.14	0.0231
2.16	0.0123
2.19	-0.00877
2.21	-0.033
2.24	-0.0101
2.26	-0.00692
2.29	0.00602
2.31	0.00996
2.33	-0.0084
2.36	0.00797
2.38	-0.011
2.41	0.01
2.43	-0.00405
2.46	-0.00424
2.48	-0.0208
2.51	-0.0241
2.53	0.00382
2.56	0.00591
2.58	0.000236
2.6	-0.00977
2.63	-0.021
2.65	0.000125
2.68	-0.00824
2.7	0.00793
2.73	-0.0161
2.75	-0.0174
2.78	-0.0107
2.8	0.00997
2.83	-0.0171
2.85	0.00552
2.87	-0.00575
2.9	-0.00415
2.92	0.0126
2.95	-0.00674
2.97	-0.00255
3	-0.00927
3.02	-0.014
3.05	0.00775
3.07	-0.00832
3.1	-0.00673
3.12	-0.00385
3.14	0.00322
3.17	0.00343
3.19	0.00628
3.22	0.0072
3.24	-0.00364
3.27	-0.00971
3.29	-0.0144
3.32	-0.0158
3.34	0.00334
3.37	-0.0136
3.39	-0.00108
3.42	-0.00991
3.44	-0.0205
3.46	-0.00198
3.49	0.00185
3.51	-0.00178
3.54	-0.0247
3.56	-0.00808
3.59	-0.0121
3.61	0.0094
3.64	-0.00616
3.66	-0.00633
3.69	-0.0111
3.71	0.00112
3.73	-0.00867
3.76	-0.00922
3.78	-0.00176
3.81	-0.0118
3.83	-0.0133
3.86	-0.00765
3.88	0.0117
3.91	-0.00661
3.93	0.00601
3.96	-0.0073
3.98	-0.00873
4	0.0102
4.03	-0.0132
4.05	-0.00964
4.08	-0.000455
4.1	0.00092
4.13	-0.00395
4.15	-0.0075
4.18	-0.0139
4.2	-0.000635
4.23	0.00268
4.25	-0.00916
4.28	-0.000892
4.3	-0.0101
4.32	-0.0141
4.35	-0.0112
4.37	-0.00821
4.4	0.00276
4.42	-0.0206
4.45	-0.016
4.47	-0.0238
4.5	-0.00892
4.52	-0.00655
4.55	-0.0135
4.57	0.0055
4.59	-0.0121
4.62	-0.00919
4.64	-0.016
4.67	-0.02
4.69	-0.0246
4.72	-0.0196
4.74	-0.0253
