0.0167	0
0.0334	-0.000604
0.0501	-0.00129
0.0667	-0.00294
0.0834	0.00299
0.1	0.00653
0.117	0.00161
0.133	0.000862
0.15	0.00614
0.167	-0.000353
0.184	0.00304
0.2	-0.0071
0.217	-0.00525
0.234	-0.00229
0.25	0.00235
0.267	-0.00451
0.284	0.0118
0.3	-0.0366
0.317	-0.0687
0.334	0.00442
0.35	-0.0266
0.367	-0.171
0.384	-0.0318
0.4	0.189
0.417	-0.243
0.434	-0.18
0.45	0.421
0.467	-0.0126
0.484	-0.532
0.501	0.0597
0.517	0.388
0.534	-0.211
0.551	-0.411
0.567	0.205
0.584	0.281
0.601	-0.225
0.617	-0.124
0.634	0.127
0.651	-0.0957
0.667	-0.183
0.684	0.0692
0.701	0.0836
0.717	-0.206
0.734	-0.0309
0.751	0.262
0.767	-0.0249
0.784	-0.318
0.801	0.0186
0.817	0.268
0.834	-0.184
0.851	-0.303
0.868	0.246
0.884	0.252
0.901	-0.318
0.918	-0.172
0.934	0.316
0.951	-0.00283
0.968	-0.333
0.984	0.0589
1	0.25
1.02	-0.162
1.03	-0.138
1.05	0.174
1.07	-0.0108
1.08	-0.22
1.1	0.0317
1.12	0.132
1.13	-0.177
1.15	-0.129
1.17	0.199
1.18	0.0507
1.2	-0.214
1.22	-0.0412
1.23	0.148
1.25	-0.118
1.27	-0.166
1.28	0.127
1.3	0.0771
1.32	-0.196
1.33	-0.028
1.35	0.161
1.37	-0.0938
1.38	-0.214
1.4	0.0814
1.42	0.0924
1.43	-0.137
1.45	-0.0525
1.47	0.121
1.48	-0.0709
1.5	-0.179
1.52	0.0544
1.53	0.0734
1.55	-0.161
1.57	-0.0611
1.58	0.164
1.6	-0.0166
1.62	-0.198
1.63	0.0326
1.65	0.131
1.67	-0.137
1.69	-0.15
1.7	0.137
1.72	0.0579
1.74	-0.164
1.75	-0.0497
1.77	0.119
1.79	-0.0839
1.8	-0.158
1.82	0.0572
1.84	0.0934
1.85	-0.127
1.87	-0.0606
1.89	0.0872
1.9	-0.049
1.92	-0.132
1.94	0.0167
1.95	0.0582
1.97	-0.0882
1.99	-0.041
2	0.0989
2.02	-0.0069
2.04	-0.129
2.05	0.00116
2.07	0.0525
2.09	-0.091
2.1	-0.0899
2.12	0.0778
2.14	0.0167
2.15	-0.104
2.17	-0.0332
2.19	0.0464
2.2	-0.06
2.22	-0.106
2.24	0.0279
2.25	0.0302
2.27	-0.0675
2.29	-0.0137
2.3	0.0513
2.32	-0.043
2.34	-0.0853
2.35	0.0302
2.37	0.0218
2.39	-0.081
2.4	-0.0294
2.42	0.0512
2.44	-0.0444
2.45	-0.102
2.47	-0.00139
2.49	0.0201
2.5	-0.0948
2.52	-0.063
2.54	0.0594
2.55	0.00984
2.57	-0.0883
2.59	-0.0238
2.6	0.0469
2.62	-0.0294
2.64	-0.073
2.65	0.0323
2.67	0.0238
2.69	-0.0608
2.7	-0.029
2.72	0.0235
2.74	-0.0428
2.75	-0.074
2.77	-0.00304
2.79	0.00491
2.8	-0.0712
2.82	-0.0494
2.84	0.0284
2.85	-0.025
2.87	-0.0805
2.89	-0.00179
2.9	0.0208
2.92	-0.0414
2.94	-0.0383
2.95	0.033
2.97	0.00346
2.99	-0.0595
3	-0.0194
3.02	0.0374
3.04	-0.0419
3.05	-0.0578
3.07	-0.000232
3.09	-0.00523
3.1	-0.0448
3.12	-0.0375
3.14	-0.00823
3.15	-0.0486
3.17	-0.0443
3.19	0.000441
3.2	-0.00724
3.22	-0.0411
3.24	-0.00471
3.25	0.0168
3.27	-0.0404
3.29	-0.0588
3.3	0.00612
3.32	0.000277
3.34	-0.0535
3.35	-0.025
3.37	0.0127
3.39	-0.0219
3.4	-0.0697
3.42	-0.0261
3.44	0.00011
3.45	-0.0444
3.47	-0.0356
3.49	0.00785
3.5	-0.0173
