0.0167	0
0.0334	0.00762
0.0501	0.00419
0.0667	0.00419
0.0834	0.0049
0.1	0.0109
0.117	-0.00833
0.133	-0.00501
0.15	0.000796
0.167	0.00763
0.184	-0.00269
0.2	0.000284
0.217	0.0055
0.234	0.0054
0.25	0.000399
0.267	0.00402
0.284	0.00392
0.3	-0.000677
0.317	0.00447
0.334	0.00202
0.35	0.00933
0.367	0.00866
0.384	0.00928
0.4	0.00659
0.417	0.00649
0.434	-0.06
0.45	0.0111
0.467	0.00107
0.484	-0.169
0.501	-0.0385
0.517	0.212
0.534	-0.288
0.551	-0.184
0.567	0.459
0.584	-0.0358
0.601	-0.548
0.617	0.099
0.634	0.421
0.651	-0.272
0.667	-0.432
0.684	0.244
0.701	0.254
0.717	-0.29
0.734	-0.121
0.751	0.191
0.767	-0.0974
0.784	-0.195
0.801	0.0513
0.817	0.061
0.834	-0.216
0.851	-0.0506
0.868	0.279
0.884	-0.0237
0.901	-0.333
0.918	0.0518
0.934	0.277
0.951	-0.228
0.968	-0.342
0.984	0.262
1	0.25
1.02	-0.363
1.03	-0.154
1.05	0.365
1.07	-0.0223
1.08	-0.383
1.1	0.0215
1.12	0.238
1.13	-0.158
1.15	-0.144
1.17	0.171
1.18	0.0101
1.2	-0.213
1.22	0.0645
1.23	0.133
1.25	-0.207
1.27	-0.126
1.28	0.203
1.3	0.0603
1.32	-0.22
1.33	-0.000756
1.35	0.158
1.37	-0.15
1.38	-0.175
1.4	0.143
1.42	0.0572
1.43	-0.201
1.45	-0.0154
1.47	0.202
1.48	-0.102
1.5	-0.215
1.52	0.0764
1.53	0.0909
1.55	-0.152
1.57	-0.0659
1.58	0.15
1.6	-0.0616
1.62	-0.151
1.63	0.0658
1.65	0.052
1.67	-0.198
1.69	-0.0594
1.7	0.164
1.72	-0.00294
1.74	-0.203
1.75	0.0478
1.77	0.132
1.79	-0.157
1.8	-0.17
1.82	0.129
1.84	0.0548
1.85	-0.17
1.87	-0.027
1.89	0.15
1.9	-0.0971
1.92	-0.162
1.94	0.0583
1.95	0.0534
1.97	-0.115
1.99	-0.042
2	0.0908
2.02	-0.0312
2.04	-0.133
2.05	0.0337
2.07	0.0389
2.09	-0.118
2.1	-0.0617
2.12	0.0967
2.14	-0.0392
2.15	-0.133
2.17	0.00609
2.19	0.0455
2.2	-0.119
2.22	-0.0917
2.24	0.0677
2.25	0.0172
2.27	-0.0979
2.29	0.00295
2.3	0.0814
2.32	-0.0614
2.34	-0.109
2.35	0.0432
2.37	0.0191
2.39	-0.0738
2.4	-0.0231
2.42	0.0576
2.44	-0.0581
2.45	-0.102
2.47	0.00804
2.49	0.0091
2.5	-0.108
2.52	-0.0387
2.54	0.0677
2.55	-0.029
2.57	-0.104
2.59	0.0034
2.6	0.0318
2.62	-0.0792
2.64	-0.0574
2.65	0.0573
2.67	0.0103
2.69	-0.0901
2.7	-0.00267
2.72	0.0405
2.74	-0.0585
2.75	-0.0857
2.77	0.0136
2.79	-0.0141
2.8	-0.0786
2.82	-0.0344
2.84	0.0347
2.85	-0.0476
2.87	-0.0798
2.89	-0.000837
2.9	-2.11e-05
2.92	-0.0745
2.94	-0.0147
2.95	0.0426
2.97	-0.023
2.99	-0.0766
3	0.00358
3.02	0.0113
3.04	-0.0698
3.05	-0.0646
3.07	0.0311
3.09	-0.0142
3.1	-0.0913
3.12	-0.0345
3.14	-0.0617
