203001	1420.8043	1148.4365
203002	1420.8142	1148.4543
203003	1420.7883	1148.5725
203004	1420.8711	1148.3474
203005	1420.7084	1148.4273
203006	1420.7892	1148.5945
203007	1420.8822	1148.5825
203008	1420.7328	1148.3115
203009	1420.9141	1148.4579
203010	1420.6585	1148.4878
203011	1420.8841	1148.5005
203012	1420.8289	1148.4269
203013	1420.853	1148.3914
203014	1420.8645	1148.5375
203015	1420.7121	1148.4796
203016	1420.8719	1148.4472
203017	1420.7779	1148.4543
203018	1420.8753	1148.4445
203019	1420.8114	1148.4787
203020	1420.826	1148.4781
203021	1420.8344	1148.4423
203022	1420.7243	1148.4751
203023	1420.8628	1148.4917
203024	1420.7579	1148.462
203025	1420.8589	1148.4764
203026	1420.8025	1148.4268
203027	1420.7661	1148.4934
203028	1420.8157	1148.5059
203029	1420.7574	1148.462
203030	1420.878	1148.4746
203031	1420.8136	1148.4449
203032	1420.809	1148.475
203033	1420.8136	1148.4904
203034	1420.7834	1148.465
203035	1420.8181	1148.484
203036	1420.8422	1148.4815
203037	1420.8292	1148.4705
203038	1420.8231	1148.4728
203039	1420.801	1148.4984
203040	1420.8	1148.4627
203041	1420.8337	1148.4619
203042	1420.8119	1148.4655
203043	1420.8338	1148.502
203044	1420.8014	1148.4854
203045	1420.7909	1148.4679
203046	1420.8189	1148.5019
203047	1420.7894	1148.4652
203048	1420.8352	1148.4741
203049	1420.792	1148.4717
203050	1420.8101	1148.4633
203051	1420.7941	1148.489
203052	1420.8088	1148.4693
203053	1420.8309	1148.4601
203054	1420.8185	1148.4768
203055	1420.8341	1148.4697
203056	1420.7942	1148.4717
