0.0246	0
0.0491	0.0176
0.0737	-0.00555
0.0983	0.0792
0.123	-0.0712
0.147	-0.0226
0.172	0.0853
0.197	-0.0447
0.221	0.134
0.246	-0.135
0.27	0.095
0.295	0.0291
0.319	0.0455
0.344	0.0561
0.369	-0.0923
0.393	0.0842
0.418	-0.0208
0.442	0.081
0.467	0.0202
0.491	0.0449
0.516	0.0236
0.541	-0.0613
0.565	0.0773
0.59	-0.0279
0.614	0.08
0.639	0.0125
0.663	-0.015
0.688	0.0174
0.713	-0.0345
0.737	0.0717
0.762	0.00174
0.786	-0.014
0.811	0.0127
0.835	-0.0144
0.86	0.00918
0.885	0.0222
0.909	0.0229
0.934	0.00977
0.958	0.00777
0.983	-0.0114
1.01	0.039
1.03	0.0151
1.06	0.0469
1.08	0.019
1.11	-0.00141
1.13	0.0391
1.15	0.0198
1.18	0.055
1.2	0.00974
1.23	0.0175
1.25	-0.0141
1.28	0.0145
1.3	0.0412
1.33	0.0128
1.35	0.0151
1.38	-0.00911
