0.0246	0
0.0491	-0.0209
0.0737	0.13
0.0983	-0.101
0.123	-0.0363
0.147	0.0939
0.172	0.053
0.197	-0.167
0.221	0.046
0.246	0.0413
0.27	0.0331
0.295	-0.0446
0.319	-0.127
0.344	0.0701
0.369	0.017
0.393	-4.6e-05
0.418	0.00161
0.442	-0.0489
0.467	0.0187
0.491	-0.028
0.516	-0.0202
0.541	0.0212
0.565	-0.0142
0.59	-0.0329
0.614	-0.0286
0.639	-0.0512
0.663	0.0147
0.688	0.00143
0.713	-0.0338
0.737	-0.00611
0.762	-0.0545
0.786	-0.00818
0.811	0.00207
0.835	-0.0226
0.86	0.00225
0.885	-0.026
0.909	-0.0337
0.934	-0.000339
0.958	-0.00106
0.983	0.00663
1.01	0.00354
1.03	-0.0384
1.06	-0.0134
1.08	0.00501
1.11	-0.0226
1.13	-1.92e-05
1.15	-0.0424
1.18	-0.0189
1.2	-0.00764
1.23	-0.0054
1.25	0.00321
1.28	-0.012
1.3	-0.0181
1.33	-0.0159
1.35	-0.0127
1.38	0.00951
